date,description,title,source_name,url,source,pdid,incidntnum,incident_code,category,descript,dayofweek,time,pddistrict,resolution,address,x,y,location,type
2018-05-14 00:00:00+00:00,,,,,police_sf,18036046528150,180360465,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,20:42,SOUTHERN,NONE,1100 Block of MISSION ST,-122.41283433212864,37.77779030942458,"{'type': 'Point', 'coordinates': [-122.41283433212864, 37.77779030942458]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036060303074,180360603,03074,ROBBERY,"ROBBERY, BODILY FORCE",Monday,21:45,TENDERLOIN,"ARREST, BOOKED",700 Block of OFARRELL ST,-122.41708535742424,37.78521535904708,"{'type': 'Point', 'coordinates': [-122.41708535742424, 37.78521535904708]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035643665015,180356436,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,11:57,MISSION,"ARREST, BOOKED",MISSION ST / 20TH ST,-122.41905269434928,37.75863240515618,"{'type': 'Point', 'coordinates': [-122.41905269434928, 37.75863240515618]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035647015161,180356470,15161,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,12:00,INGLESIDE,"ARREST, BOOKED",2100 Block of GENEVA AV,-122.4204519988438,37.70853277392244,"{'type': 'Point', 'coordinates': [-122.4204519988438, 37.70853277392244]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035641462050,180356414,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,11:39,MISSION,"ARREST, BOOKED",15TH ST / MISSION ST,-122.4198279299609,37.76667375518354,"{'type': 'Point', 'coordinates': [-122.4198279299609, 37.76667375518354]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035650528150,180356505,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,12:15,SOUTHERN,NONE,400 Block of NATOMA ST,-122.40703905508214,37.7807565183591,"{'type': 'Point', 'coordinates': [-122.40703905508214, 37.780756518359105]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035644272000,180356442,72000,NON-CRIMINAL,FOUND PROPERTY,Sunday,12:17,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305220591,37.783834437414136,"{'type': 'Point', 'coordinates': [-122.4129305220591, 37.78383443741414]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035642064010,180356420,64010,NON-CRIMINAL,"AIDED CASE, DOG BITE",Sunday,11:45,MISSION,NONE,500 Block of DOLORES ST,-122.4260365665262,37.759419804663,"{'type': 'Point', 'coordinates': [-122.4260365665262, 37.759419804663]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035641416650,180356414,16650,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,11:39,MISSION,"ARREST, BOOKED",15TH ST / MISSION ST,-122.4198279299609,37.76667375518354,"{'type': 'Point', 'coordinates': [-122.4198279299609, 37.76667375518354]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035735971024,180357359,71024,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,17:00,CENTRAL,"ARREST, BOOKED",700 Block of LEAVENWORTH ST,-122.41516049416906,37.78792110033587,"{'type': 'Point', 'coordinates': [-122.41516049416906, 37.78792110033587]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035561006153,180355610,06153,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,00:01,CENTRAL,NONE,1300 Block of GRANT AV,-122.40737096526715,37.79924012538323,"{'type': 'Point', 'coordinates': [-122.40737096526715, 37.79924012538323]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035648665015,180356486,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,12:29,INGLESIDE,"ARREST, BOOKED",MISSION ST / VIRGINIA AV,-122.4214886520025,37.743122014559965,"{'type': 'Point', 'coordinates': [-122.4214886520025, 37.743122014559965]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035648665010,180356486,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,12:29,INGLESIDE,"ARREST, BOOKED",MISSION ST / VIRGINIA AV,-122.4214886520025,37.743122014559965,"{'type': 'Point', 'coordinates': [-122.4214886520025, 37.743122014559965]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035578904134,180355789,04134,ASSAULT,BATTERY,Sunday,02:49,SOUTHERN,NONE,400 Block of MINNA ST,-122.40738717209818,37.78106889187813,"{'type': 'Point', 'coordinates': [-122.40738717209818, 37.781068891878135]}",
